V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V29,V30
38.54260417,50.23482639,19.52746528,48.54222222,47.41708333,54.95972222,56.93347222,56.49060027,73.67871528,46.4659375,38.62038194,41.42333333,25.40106715,38.06194444,41.68,241.1281658,40.69747399
37.83753472,47.46822917,16.66496528,53.23708333,46.88395833,46.61454861,46.64357639,56.81486405,78.28600694,69.7203125,39.86798611,31.69901515,25.60399108,35.50714286,45.74034722,300.0595601,39.75916667
36.03548611,52.50690972,19.25392361,49.04771739,41.40552083,48.24552083,57.14034091,57.13912782,64.32699074,40.60456522,33.49201389,48.38529412,25.806915,69.47375,41.86909091,358.9909544,42.67753472
43.78256944,54.50807692,19.59527778,63.18263889,53.859375,51.64413194,67.68742754,57.46339159,99.14030702,50.25553571,41.59777778,58.71826923,26.00983893,51.99608974,51.37013889,417.9223487,53.09043478
43.56916667,54.9975,20.43711806,60.29204861,52.63661765,56.29565972,58.30913194,57.78765536,98.21958333,52.31992426,28.4753125,40.9990625,26.21276285,46.53677083,43.59674242,695.9804167,48.55722222
44.17354167,53.6675,17.85020833,58.76822917,46.94125,51.20836806,59.64980769,58.11191913,93.98163194,54.69811072,26.79,53.34743056,26.41568678,50.86163194,54.17672619,279.6683333,48.12229167
50.47,69,26.39836806,68.1234375,56.41371528,57.31211806,67.22122752,58.43618291,99.07927083,57.07629718,53.32575,49.78659722,26.6186107,52.74118056,53.32934028,68.61708333,0.84125
50.47,61.1575,24.5465625,65.72104167,56.09420139,58.30711806,72.11745405,58.76044668,111.5459375,59.45448365,87.08201389,56.57777778,26.82153463,53.48965278,56.4128125,67.50413194,1
50.47,69.66666667,24.66180556,69.18916667,56.39739583,56.13767361,80.95034722,59.08471045,106.6345139,61.83267011,92.80559028,79.17934028,27.02445855,57.21583333,55.69788194,68.07,34.28715278
46.01640351,69.21333333,26.63336806,78.56410714,57.04670139,58.010625,76.91642361,59.40897422,133.9041667,64.21085657,34.17618056,65.91552083,27.22738248,56.32670139,54.36454861,114.720625,37.74197917
44.78245833,65.70051282,26.51027778,77.50802083,52.36965278,59.55513889,76.68913194,59.73323799,112.3588889,70.06045455,46.25622351,71.33293478,27.4303064,55.84791667,55.21545139,87.656875,38.31545139
35.11010417,55.180625,17.45446078,74.6151087,51.44258021,54.86868056,77.048125,60.05750176,101.0417014,57.76125,45.00395696,44.10774306,27.63323033,49.03493056,53.10409722,60.86239583,37.536875
36.47183333,54.53694444,26.22569444,63.63638889,49.93926116,52.14381944,81.18388889,60.38176554,122.2420833,57.99645833,45.99461538,64.74354167,27.83615425,47.08458333,47.17637255,58.4953125,39.0915625
32.81659091,54.32204861,11.21761364,67.36020833,48.223125,52.94940972,83.23243056,60.70602931,105.1735417,54.28388889,35.5128125,68.38795139,28.03907818,46.72041667,50.58515948,57.20534722,39.09731061
36.62934155,58.35371528,16.33170139,57.29895833,47.36493056,52.1415625,71.44236111,61.03029308,101.6463889,55.3640625,33.77194444,50.61975694,28.2420021,50.56024306,51.73248502,59.25958333,39.0509127
38.99208333,61.87520833,7.526284722,61.49135417,48.20186508,52.31993056,69.64020833,61.35455685,154.7559722,60.906875,42.54822917,62.21277778,28.44492603,50.40770833,56.31972222,62.65746528,38.21440476
44.77996528,53.86829861,14.84416667,44.80964286,43.86819444,42.75170139,54.51166667,61.67882062,79.98354167,62.41003472,28.03625,51.26628472,28.64784995,43.93819444,45.9834375,53.86829861,37.87835071
38.83267361,49.89552083,12.63845148,61.00795455,38.92791667,44.90472222,66.70427083,62.0030844,88.015,42.64482639,30.62854167,50.01909722,28.85077388,42.39649306,44.33291667,57.16208333,37.47204549
33.07626812,41.40135417,11.96322995,59.1859375,20.23451389,41.83517361,73.6040625,62.32734817,100.7546528,39.1521875,30.6359375,61.44788194,29.0536978,36.4353125,45.81767361,53.53277778,37.06574026
27.03880435,44.11565972,11.28800843,56.4253125,17,37.07954861,76.03628472,62.65161194,103.0069792,25.31503472,33.4621875,51.63211806,29.25662173,34.15979167,45.30927083,49.15270833,36.65943503
37.31288194,51.74447917,10.6127869,65.56425,17,47.56284722,83.01149306,62.97587571,101.1469444,42.09965278,20.90043651,62.31711806,29.45954565,39.74052083,46.90861111,61.69674242,36
30.38041667,51.89413194,9.937565369,60.15635417,17,48.17493056,76.32465278,63.30013948,93.83885417,45.6928125,14.6825,55.31375,29.66246958,40.22479167,46.0775,53.31875,36.42952524
30.87227273,44.99236111,9.26234384,56.48239583,17,42.74892361,70.1671875,63.62440325,103.5736111,35.90923611,17.99645833,68.35020833,30.57475,34.55930556,43.74611111,50.41,35.97
31.27166667,35.3253125,8.587122311,43.00065972,17,35.12173611,60.4228125,63.94866703,73.90854167,38.181875,19.67642361,25.11616667,25.70958333,26.70885417,37.41607639,35.86534722,38.68974359
28.17594203,35.70975694,7.911900783,42.6740625,17,34.09392361,57.12920139,64.2729308,107.8622917,28.45375,19.42680556,59.70135417,25.72451389,28.72913194,31.73804348,33.66885417,39.37493056
28.923125,37.01104167,5.925,38.7940625,17,32.50270833,51.85756944,64.59719457,87.11586806,38.43072917,9.075277778,37.07920635,21.35053571,26.07079861,27.09177083,37.33861111,38.11149306
25.53154762,36.86736111,9.519085886,39.26947917,17,34.39065972,45.70756944,64.92145834,99.5803125,31.61541667,5.6921875,26.99261905,144.9379167,26.8475,25.49680556,34.49826389,38.52944444
27.0414881,36.26260417,11.80149252,31.80572917,17,25.74944444,34.754375,65.24572211,78.48670139,25.87427083,6.610555556,31.78166667,23.18041667,23.53829861,22.14,39.78190972,36.86236111
23.57583333,36.42369565,14.08389915,29.953125,17,26.60909722,36.41357143,65.56998589,67.76039683,23.97385417,17.41427083,27.81,19.79760417,20.7204902,23.661875,26.67026316,38.35632353
43.53584928,41.49282609,16.36630578,44.528125,17,41.15892361,55.73633333,65.89424966,65.52045455,49.6390625,84.43431159,46.56789338,23.74677083,35.93429366,36.66785714,43.47576923,37.21994755
66.22492424,46.68791667,18.64871241,63.1265625,17,62.87923611,79.66377193,66.21851343,104.703,56.29048611,77.73885417,60.64340278,39.96753472,45.68826389,54.01541667,51.37013158,36.05319444
46.8675,51.95072917,20.93111904,82.90729167,17,75.39020833,92.39555556,66.5427772,121.0522569,79.59677083,44.5209375,68.55440972,61.94204861,51.52368056,88.85791667,64.26232639,37.26107639
49.32763889,56.33836806,23.21352567,98.75114583,55.5,88.27628472,99.19149306,66.86704097,98.196375,54.02520833,66.7396875,64.16940972,66.5098913,59.72159722,98.01739583,70.89576389,37.14388889
52.79052083,61.86927083,25.49593231,89.8315625,72,86.78597222,90.09416667,67.19130474,103.6394118,60.88951389,56.11010417,62.84815972,55.91934028,60.80600694,78.30552083,74.11993056,37.53954861
43.25767361,46.2475,27.77833894,72.33895833,72,63.14208333,71.27006944,67.51556852,83.35769231,42.28229167,37.46079861,41.66579365,37.34673611,42.20329861,62.72,56.89972222,37.97020833
46.26166667,52.36940972,30.06074557,82.44097222,72,66.98489583,75.76569444,67.83983229,113.4866723,71.5459375,36.31604167,55.46673611,38.52097222,46.89611111,74.39989583,76.26666667,36.67375
56.92601449,65.95048611,32.3431522,109.2341071,72,83.97180556,95.67302083,68.16409606,135.6546212,81.65927083,46.18483317,64.00128472,55.168125,65.00444444,79.11736111,85.19878472,54.99222222
51.39520833,60.38791667,34.62555883,90.3303125,72,94.20680556,87.61645833,68.48835983,135.7925,55.82885417,58.04238095,72.05267361,61.72135417,62.37458333,80.15557971,64.93239583,36.88447917
53.55170139,56.11628472,36.90796546,85.44239583,72,77.75614583,95.62267361,68.8126236,174.8492647,51.08875,49.92805556,68.67020833,61.37649306,51.71447917,69.29732639,65.960625,40.03461806
43.27878472,44.5415625,39.1903721,50.12739583,77.74358333,47.37472222,53.77284722,69.13688738,72.83422222,38.7465625,26.34600694,34.26162698,39.52458333,34.61625,39.97354167,45.67225694,36.50822917
44.75916667,42.3415625,41.47277873,57.31083333,90.83947917,47.68503472,50.10163194,69.46115115,79.77857143,37.82819444,24.41006944,31.95095833,43.94125,34.19586806,41.44434028,47.60842105,35.93041667
48.03125,39.10685185,43.75518536,61.14375,39.39413194,54.65416667,64.12326389,69.78541492,91.50307692,43.38100694,25.82107639,41.86184783,39.47208333,35.51729167,43.44614583,50.4980303,43.39494444
33.14291667,43.13651523,46.03759199,44.6353125,27.63618056,44.74840278,47.46201389,70.10967869,110.7523077,29.30555556,16.87006944,38.52061594,27.17511905,27.64065972,50,39.88475694,49.10151072
36.25434028,46.21516667,48.31999862,57.14802083,30.80159722,47.48368056,53.06545139,70.43394246,120.0011538,45.44375,19.73222222,43.91444444,23.64987642,30.45472222,53.33913194,45.56493056,55.81369048
39.60034722,43.01645833,50.60240525,62.65885417,31.07694444,52.07854167,69.26392361,70.75820623,141.3669231,54.21739583,24.58416667,51.49795139,18.66333333,35.85798611,42.31026316,42.95965278,58.84809028
41.07277778,39.62628472,52.88481188,55.21840278,30.62833333,49.36440972,51.9390625,71.08247001,109.1358333,48.194375,20.38881944,44.81208333,14.42381944,31.18388889,38.63965278,43.83538194,59.175
34.04298611,36.00864583,55.16721852,46.86541667,29.9259375,40.91895833,62.61,71.40673378,47.88416667,37.03882353,20.28378472,35.07847222,23.87791667,27.65678571,40.71047619,77.66444444,57.39576389
40.26875,45.20888889,57.44962515,68.1709375,30.15871528,48.11899306,57.75142361,71.73099755,107.9057639,55.67017127,21.53100694,54.33590278,21.96912698,39.87940972,72.08732639,85.97954861,60.17285714
43.92154762,47.27291667,59.60833333,45.37479167,29.18416667,43.60246528,66.19350694,72.05526132,193.8305556,68.04858354,16.91635417,38.28793651,22.04965278,32.20208333,45.18270833,46.58027778,54.46097222
8.52,48.50729167,66.06409722,41.64020833,37.62569444,42.8746875,52.58604167,72.37952509,109.1375694,80.42699582,19.54708333,39.57429316,30.29722222,36.24225694,46.75121528,95.49,55.19732639
150.5079757,43.51967391,61.91232639,36.58770833,31.07680556,45.14829861,40.42163194,72.70378887,75.52232639,92.80540809,14.39100694,44.02583333,23.53659722,33.13996528,40.52034722,63.75006944,47.52579861
262.5924185,41.87541667,25.93381944,40.29125,31.0375,35.80940972,37.37868056,73.02805264,61.67024306,105.1838204,14.63368056,28.85578431,19.40538194,34.94784722,40.12385417,201.8891612,50.29246528
466.5089583,30.51579861,38.26371528,30.7996875,18.91583333,32.53701389,24.53821429,73.35231641,42.31597222,117.5622326,46.29927536,24.14046296,15.93538194,25.02506944,32.10413194,417.0525,30.74996528
85.66994792,36.52409091,89.42631944,36.63677083,17.99461806,27.94111111,41.0805,73.67658018,57.41392361,159.398125,67.506875,31.682,12.16420139,28.20357639,31.82954861,207.7473958,32.64754167
46.63543478,37.6409375,54.79017361,40.15197917,21.04180556,33.80565972,31.6,74.00084395,32.51586806,42.97135417,18.48760417,23.26416667,11.81354167,29.75402778,36.40513889,234.2115278,32.41305556
44.59302083,43.00607639,75.6315625,57.04291667,25.43194444,42.07565972,45.83316667,74.32510772,51.28989583,50.02225694,28.4425,37.30734375,18.15666667,36.57121528,49.28284722,45.54766667,45.36628472
41.46270833,38.39340278,53.51395833,49.88072917,20.24086806,49.83885417,38.76947917,74.6493715,57.36690972,38.83833333,38.7415625,37.06088889,19.54965278,34.94930556,43.44954861,78.07580464,41.54190972
52.16901515,46.09478261,62.84513889,62.55385417,25.26440972,68.71638889,50.67361111,74.97363527,72.17565972,40.18645833,133.0993841,31.94458333,17.93881944,32.64381944,53.56392361,24.2019697,49.76392361
55.9728125,45.50239583,67.75392361,71.41895833,22.39086806,71.01916667,50.931875,75.29789904,93.85579861,53.7046875,145.6082197,39.74111111,29.85909722,42.53295139,73.52163194,59.11611111,60.84795139
43.13381944,35.834,97.99236111,68.65559028,48.07833333,80.53765929,54.74649306,75.62216281,65.42833333,50.23572917,79.70319444,51.23827778,25.84621528,39.13260417,60.98673913,67.22392361,57.66375
78.03809028,68.03596154,147.7842361,80.54645833,63.73212121,89.40690853,77.69204861,75.94642658,69.98392361,72.33423611,50.51315972,61.68826923,46.284375,56.2609058,87.36246377,57.66045139,82.3798913
75.59114583,53.9671875,131.3657292,81.01864583,73.87075397,98.27615777,110.5907609,76.27069036,73.90329861,92.52520833,68.50777778,79.65191176,81.29308448,51.90170139,76.64444444,80.60371528,78.53614583
71.10791667,56.49260417,45.92,84.9809375,61.94267361,107.145407,89.92336806,76.59495413,60.57947917,79.50416667,63.8665625,52.46888889,113.7014288,49.47899306,84.35989583,69.28364583,60.51899306
118.3008681,81.52916667,59.75239583,88.33822917,71.3821875,116.0146563,104.0535764,76.9192179,117.5478968,116.8973958,60.23131944,158.6208333,146.109773,71.23232639,89.07708333,82.29260417,58
138.6294097,105.406413,70.09774306,107.2980208,76.95100694,124.8839055,126.2963194,77.24348167,127.8519928,124.0428125,73.3571875,102.0179861,178.5181173,89.21958333,105.7335417,90.06395833,58
120.7913194,83.83,133.2068403,125.3832292,88.94215278,133.7531547,123.4040972,77.56774544,133.2240972,120.7184375,87.65923611,103.3352083,221.3152976,79.79759259,126.4202083,105.1416667,58
116.2535764,85.15607639,152.7453819,130.5365625,96.67,142.622404,121.6647569,77.89200921,124.6152222,121.8122917,93.73229167,104.5572569,183.6310833,80.41205041,136.7783681,314.1163889,58
113.1601042,82.7228125,157.6258681,137.4542857,91.77375,151.4916532,115.8763889,78.21627299,146.2520175,95.958125,93.25482639,96.45753472,209.8092014,87.70480769,131.9442708,356.6565625,96.51868056
110.2068651,81.46364583,155.3217014,127.8821591,75.70295139,160.3609025,111.3056944,78.54053676,143.0279861,95.304375,133.1274653,89.52864583,240.3255556,74.85989583,127.545,299.2528472,115.6755682
114.9559375,79.5075,142.6172222,124.0750347,89.18055556,169.2301517,109.1980903,78.86480053,115.8679861,96.26604167,92.54628472,82.65649306,224.0952778,69.64909722,123.3262153,111.2576042,102.5915278
122.4544792,82.86802083,161.1730903,130.9696181,85.55163194,178.0994009,122.9533681,79.1890643,120.0136806,109.1220833,84.34711806,86.93666667,101.5375,77.29270833,129.5829514,211.1869444,98.62239583
162.0057639,97.07895833,175.0868403,151.3302083,102.3815972,194.7071667,136.5897222,79.51332807,168.9416667,133.31125,122.2410417,98.24791667,157.3795833,91.15111111,146.3521014,352.7831746,109.4364931
114.1439493,74.27958333,114.1084375,108.3033333,62.22576389,142.2377431,99.058125,79.83759185,93.96246528,70.41677083,68.17149306,66.00013889,136.8705903,58.79541667,102.5604514,127.3439236,75.86845238
86.03447917,55.449375,86.52732639,84.65166667,52.08690972,124.198125,76.63899306,70.05517857,97.87059028,55.34678571,56.29034722,59.76563492,122.1469444,48.8621875,87.79097222,73.96975694,68.24395833
120.6415625,79.825625,74.5053125,158.48625,62.52760417,163.0092308,111.3770139,86.40715278,143.0834028,82.90989583,82.41052083,93.03774306,133.8483322,75.53315972,139.1847222,127.9461111,101.4620076
188.7160417,110.2725,114.4963492,166.3789855,98.30871528,214.4010764,148.5181597,136.1045486,175.0758681,109.3692708,114.3673611,284.4360069,141.7377773,122.6323611,155.6054167,776.6325641,187.2311667
150.3478125,97.62121528,306.7870833,173.9605208,147.9517708,220.1439931,141.1802431,113.1923958,184.9043403,126.9754167,150.4780556,132.7926389,149.6272224,115.1065972,194.7555556,227.4571875,165.5532639
169.8811458,98.22395833,233.1504514,154.6784375,130.9203986,191.6086111,130.3456944,103.7235764,153.2526042,105.5032292,126.1018403,113.8610417,157.5166675,103.0924444,145.0599306,234.6614583,123.6279514
192.5801042,106.20625,308.4155208,190.5241667,133.9317778,222.2971528,147.1238194,147.9745139,173.4445486,129.6554514,159.3130903,138.284375,165.4061127,131.4951923,180.6976736,472.8996354,154.2214744
179.0221875,98.56654762,393.1678472,182.2583681,134.6189583,211.9225347,190.5326736,122.9060417,178.1712847,130.6302083,141.3413542,165.0277778,173.2955578,131.2498958,209.5510069,311.6742857,138.3038636
186.5819792,111.8803571,414.6703125,200.2915625,134.8631944,228.161875,164.1847222,148.3830208,161.0086458,129.8456944,163.215,159.85625,181.1850029,128.2884722,181.9017708,774.6844697,141.4805208
163.4034375,94.17416667,516.2237153,179.7171875,97.26135417,206.2987153,146.7158333,108.7520833,157.3471528,118.9807292,250.9510764,113.5612778,189.074448,95.23215278,193.6892391,197.4041667,144.8157292
169.9797917,111.7016667,487.0246181,194.8819792,167.6302778,228.4667361,178.9590625,120.6395486,197.2100694,154.725625,214.9843056,146.4491319,203.8896528,134.9221181,217.2190972,213.4830903,166.1054924
133.8689583,103.4197917,88.76388889,161.2489583,148.2859028,172.5666667,164.239375,104.5148958,167.5523958,142.4842391,169.0560417,133.0884722,164.6012963,118.7678125,192.6777174,161.0068403,158.2782955
145.1860417,116.2673611,111.6694097,190.8311458,172.0254514,241.1795486,168.3604861,113.2922917,206.0688194,156.0991667,151.4163235,143.1405208,173.7500347,138.9951316,209.0572569,195.9008333,181.6999653
139.57125,107.3407292,109.4887719,206.5923264,161.998913,240.9909028,168.1494792,143.5326042,208.0569792,170.6075,157.747,152.9094203,155.3739583,118.0945833,207.4675,190.338125,165.3054167
125.4538542,99.3859375,163.0919792,191.5626042,192.5780556,258.060625,142.4426471,110.1040625,191.4923551,151.7708333,156.8619792,128.5460938,183.5735764,131.2088889,227.3310417,179.1182986,181.201413
120.4203125,92.8703125,152.8194792,188.9479167,161.2613889,233.0730208,148.0685764,104.9896875,184.1156349,159.7733681,145.3025,129.3549306,153.9639583,125.7586111,237.4564493,173.1745833,169.3497917
