V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V28,V29,V30
30.43139833,4.196730835,7.16,18.26,12.8,15.34257396,12.93,13.23,36.44,11.08,9.75,24.78,9.6,17.38,18.09,13.61,17.56,8.33343851
30.78756671,4.465831471,9.23,16.55,9.31,15.16596645,10.98,7.05,26.81,10.8136934,10,19.8,9.17,12.98,13.92,16.02,13.58,8.299933308
31.14373508,4.734932108,7.3,13.01,7.11,14.98935895,12.36,10.56,55.61,10.70565967,6.99,19.69,6.45,14.29,20.85,17.66,13.93,8.266428106
31.49990346,5.004032744,7.67,10.63,5.46,14.81275144,11.53,12.45,25.27,10.59762595,6.22,20.14,4.67,13.01,13.33,9.78,12.35,8.232922903
31.85607183,5.27313338,5.15,12.77,4.12,14.63614393,11.94,6.74,55.31,10.48959222,2.48,16.02,2.42,11.76,12.39,18.01,12.64,8.199417701
32.21224021,5.542234016,4.84,9.53,4.25,14.45953643,10.21,10.21243496,22.15,10.3815585,2.65,15.84,2.18,12.75,8.3,10.72,10.04,8.165912499
32.56840858,5.811334652,4.17,12.26,5.88,14.28292892,10.4,11.02987349,69.55,10,7.2,11.37,7.07,12.02,13.02,8.66,13.53,8.132407297
32.92457696,6.080435289,4.87,13.04,6,14.10632141,10,11.84731202,141.1,10.61,4.72,16.57,6.54,13.6,13.74,10.59,14.74,8.098902094
33.28074533,6.349535925,3.27,17.42,6,13.92971391,11.5,15.38,115.8,10.96,5.66,19.52,9.18,15.63,17,18.19,17.91,8.065396892
33.6369137,6.618636561,4.37,15.15,12.15,13.7531064,9.94,11.41,17.08,10.69,5.77,18.76,1.99,14.44,16.2,16.47,16.57,8.03189169
33.99308208,6.887737197,3.54,15.16,12.08,13.57649889,10.1,9.65,20.88,11.22,7.39,16.29,2.51,14.95,14.64,15.79,15.5,7.998386487
34.34925045,7.156837833,4.47,14.75,12.05,13.39989139,9.97,9.283799115,17.58,11.19,8.88,16.16,2.64,12.69,12.23,13.56,14.51,7.964881285
34.70541883,7.42593847,2.78,13.9,11.96,13.22328388,10.22864278,8.413329704,10.18,10.5,6.39,15.89,1.66,12.7584291,11.92,8.6,13.77,7.931376083
35.0615872,7.695039106,5.88,12.34,12.38,13.04667637,10.31985409,6.72,11.07,10.32,8.6,15.63,2.36,12.44945342,13.47,8.7,12.33,7.897870881
35.41775558,7.964139742,19.32,11.86,14.84,12.87006887,10.4110654,6.4,12.9,1.08,10.09,14.64,2.37,12.14047774,12.76,10.46,11.45,7.864365678
35.77392395,8.233240378,22.15,12.65,14.54,12.69346136,10.50227671,8.18,21.24,9.1,13.57,17.9,3.69,11.89,18.09,10.77,12.12,7.94
36.13009233,8.51,19.86,13.44,14.01,12.51685385,10.59348802,8.63,19.79,6.75,14.34,14.54,3.35,11.11,15.27,8.23,12.81,7.22
36.4862607,8.72,21.58,13.12,13.27,12.34024635,10.68469933,6.31,17.48,6.321015899,7.64,16.36,3.5,11.7,14.5,8.45,11.66,7.16
36.84242908,8.86,24.98,13.2,11.28,12.16363884,10.77591064,7.55,18.02,5.865764661,8.98,15.99,4.94,11.25,12.79,8.35,13.27,8.94
37.19859745,8.9,25.19,13.61,12.85,11.98703133,10.86712195,9.23,18.69,5.410513423,9.83,13.21,6.91,11.98,14.13,6.57,13.65,8.33
37.55476582,8.98,24.77,12.32,14.73,11.81042383,10.95833326,6.54,15.9,3.67,9.27,13.03,7.25,11.54,14.76,6.16,12.42,8.27
37.9109342,7.87,21.09,15.08,12.46,11.63381632,11.04954457,6.79,16.95,5.52,9.68,15.5,6.57,12.29,13.25,7.3,13.54,8.57
38.26710257,8.85,22.19,15.34,12.97,11.45720881,11.14075588,10.08,18.45,10.27,11.5,17.82,7.69,14.38,14.29,8.42,16.12,8.17
38.62327095,8.42,26.81,21.18,19.04,11.28060131,11.23196719,11.15,21.42,10.44,15.06,20.22,8.84,17.98,17.93,14.81,15.26,11.91
38.97943932,10.23415582,34.43,24.49,23.39,11.1039938,11.3231785,21.35,28.87,11.29,20.5,26.95,14.64,22.08,19.18,21.77,18.56,16.08
39.3356077,11.83178484,28.27,23.01,18.79,10.92738629,11.41438981,14.26,35.05,10.64,18.27,23.77,15.34,19.18,18.96,17.17,18.21,13.58
39.69177607,13.42941386,34.44,25.53,18.38,10.75077879,11.50560112,27.97,26.39,10.62,24.05,31.6,18.92,24.6,21.49,25.73,22.64,14.42
40.04794445,15.02704289,40.28,31.8,27.98,10.57417128,11.59681243,39.53,30.4,11.63,25.19,28.51,42.27,24.12,27.21,30.66,30.12,18.79
40.40411282,16.62467191,29.49,33.22,25.81,10.39756378,11.68802374,31.53,32.43,10.94,21.71,32.3,1.99,28.55,22.63,26.97,24.07,21.19
40.7602812,18.22230093,8.94,18.22,13.65,10.22095627,11.77923505,12.47,25.98,12.85,9.46,23.54,2.53,20.16,16.45,17.48,23.61,22.05
41.11644957,19.71,11.58,26.63,33.84,10.04434876,11.87044636,28.39,43.24,13.5732715,12.56,30.77,4.04,28.53,28.33,25.41,32.82,28.73
41.47261795,23.32,13.69,27.87,24.46,9.867741255,11.96165767,21.1,36.55,14.45487154,8.69,38.89,2.99,32.12,27.3,24.89,22.7571183,23.42
41.82878632,16.57,61.58,18.78,16.1,9.691133749,12.05286898,12.97,20.26,15.33647157,10.1,24.07,4.46,19.92,15.07,15.41,21.63446446,16.56
42.18495469,10.33,24.34,18.42,10.58,9.514526242,12.14408029,9.35,18.75,16.21807161,10.82,18.12,3.91,13.52,13.32,13.07,10.78,10.31
42.54112307,9.38,17.93,21.32,10.2,9.337918735,12.2352916,10.47,19.7,14.45,10.55,16.5,4.09,13.21,17.87,11.65,15.37,10.87
42.89729144,20.89,35.32,23.33,13.65,9.161311229,12.32650291,18.42,23.32,25.1,11.24,19.41,4.41,14.22,18.01,23.48,23.85,14.78
43.25345982,17.7,56.4,17.93,19.43,8.984703722,12.41771422,6.52,23.22,22.06,7.54,22.93,4.088528519,20.79,14.37,19.06,21.15,17.9
43.60962819,20.03,24.83,17.32,17.53,8.808096216,12.50892553,9.04,22.31,21.9,7.49,29.34,3.892402554,24.63,17.99,21.76,19.5,21.27
43.96579657,20.82,26.14,18.68,7.8,8.631488709,12.60013684,11.81,20.47,23.76,8.11,37.02,3.696276588,24.75,18.42,17.15,24.56,14.09
44.32196494,20.62,27.64,20.97,13.84,8.454881202,12.69134815,13.82,34.43,16.92,6.94,38.09,3.500150623,27.81,20.6,26.13,69.15,19.37
44.67813332,14.46,27.93,12.41,6.48,8.278273696,12.78255946,5.27,15.07,15.8,5.71,16.23,2.68,15.95,14.03,22.14,25.88,7.57
45.03430169,10.07,29.94,10.75,6.66,8.101666189,14.31,2.53,15.35,16.18,6.56,10.69,5.11,10.14,9.74,16.32,13.35,7.42
45.39047007,7.73,40.67951445,9.87,5.48,6.77,9.43,3.9,11.88,13.94,25.29,15.14,7.51,9.46,8.88,6,8.24,6.25
45.74663844,8.2,64.83,10.45,8.75,13.26,13.96,4.48,13.38,13.93,44.2,11.7,2.15,10.98,9.98,5.59,11.45,7.96
46.10280681,8.35,11.98,11.95,7.55,11.74,10.87,4.1,11.65,13.92,4.7,11.56,2.96,9.38,10,11.75,9.48,6.63
46.45897519,9.73,13.48,9.77,7.83,10.62,12.5,4.42,13.21,13.5,4.75,13.79,3.96,15.94,10.22,6.43,11.32,6.28
46.81514356,9.42,10.09,10.83,10.61,14.7,10.89,3.66,15.73,14.76,7.32,12.84,4.45,11.35,8.31,7.77,12.8,7.8
47.17131194,16.05,19.51,15.89,13.23,17.34,23.01,8.4,21.75,19.54,5.71,21.29,7.6,16.44,13.53,17.28,20.2,14.69
47.52748031,18.35,31.5,18.93,14.46,18.2,25.98,12.11,22.95,22.2,7.04,30.44,7.24,22.62,20.21,25.36,11.74,17.34
47.88364869,15.51,21.66,17.03,13.17,21.53,30.98,10.39,21.03,18.63,7.31,31.74,5.86,19.33,17.88,17.61,10.06,14.83
48.23981706,16.5,25.4,20.65,14.37,20.93,22.27,10.3,24.05,18.51,7.29,25.92,5.04,21.67,19.1,17.3,20.37,22
48.59598544,16.57,34.92,20.24,12.04,24.37,29.1,17.1,26.79,22.52,4.69,47.94,9.54,28.84,21.11,14.08,17.16,17.76
48.95215381,12.48,22.12,13.95,8.33,11.79,20.37,8.29,13.74,20.54,2.8,40,3.72,16.01,12.76,9.95,9.97,10.48
49.30832219,13.75,22.46,12.38,6.928450612,15.71,24.83,8.04,12.62,19.32190879,2.72,40,5.746326126,13.57,17.12421231,16.54,10.04,8.8
49.66449056,11.98,34.11,20.59,2.5,26.29,19.26,18.65,16.58,18.31804987,4.01,41.93,6.525832022,21.62,19.26955607,24.84,14.79,9.28
50.02065893,11.19,45.85,26.49,11.61,44.41,22.4,31.74,23.78,17.31419094,4.32,30.92,7.305337919,18.07,21.41489982,34.27,18.02,12.23
50.37682731,15.72,58.83,27.33,20,40.53,24.12,18.83,29.94,16.31033202,16.83,29.82,8.084843816,25.02,23.56024357,27.48,28.19,26.57
50.73299568,25,56.51,30.81,21.57,43.24,32.5,15.93,38.72,15.3064731,10.36736167,30.53,8.864349712,23.84,25.70558733,35.53,27.92,21.68
51.08916406,31.38,56.81,30.59,22.15,44.6,34.65,29.32,35.25,14.30261418,7.05,25.7732073,9.643855609,31.63,29.5,31.92,27.17,23.36
51.44533243,23.48,49.86,28.88,21.56,41.43,29.07,22.27,32.97,13.29875526,5.96,21.67,10.42336151,23.8,26.43,30.23,52.26,20.94
51.80150081,9.96,31.38,20.21,7.35,33.72,12.9,10.96,19.6,12.29489633,3.31,17.97,8.11,11.31,14.64,16.97,7.47,7.05
52.15766918,15.74,38.1,23.47,13.22,30.3,17.1,19.46,16.79,11.29103741,5.44,18.96,17.8,14.99,22,20.39,14.82,13.09
52.51383756,22.56,44.13,31.58,21.17,38.43,26.8,29.84,26.72,8.5,32.74,28.21,52.16,22.15,29.34,27.64,22.61,20.07
52.87000593,29.29,35.71,24.75,18.87,33.65,27.03,24.34,20.85,14.96,30.28,26.45,23.77,24.44,23.95,24.69,97.21,18.4
53.22617431,16.85,35.38,17.84,10.5,27.56,17.25,14.52,24.94,5.42,25.64,21.45,21.33124303,17.97,19.36,20.07,114.74,12.05
53.58234268,23.54,31.94,17.41,14.17,12.3,24.54,17.52,23.28,14.48,23.57,25.54,15.95598935,10.24,18.5,22.54,296.14,17.75
53.93851105,18.96,18.28,10.92,8.35,7.57,16.3,5.98,10.27,7.24,14.27,18.8,5.21,13.21,8.86,10.17,203.76,10
54.29467943,15.52,18.25,14.15,7.85,18.33,18.57,8.47,21.63,13.53,17.96,20.71,21.04262165,13,13.85,10.5,77.68,9.54
54.6508478,17.44,36.02,24.68,18.86,25.74,19.1,21.47,24.01,9.47,28.21,33.55,35.95,22.06,22.15,17.57,47.33,21.53
55.00701618,23.62,42.82,27.7,17.71,32.35,25.14,19.57,27.64,19.82,35.18,27.02,27.81,23.02,25.23,21.89,24.96,19.03
55.36318455,17.25,32.89,26.3,30.34,24.86,28.1,18.47,30.27,9.33,25.1,29.18,24.94,23.22,21.76,21.17,29.32,30.37
55.71935293,21.84,38.33,29.15,43.93,30.33,21.97,28.19,41.3,5.87,42.52,27.85,48.58,38.39,31.15,23.64,28.81,37.02
56.0755213,22.32,39.7,24.82,36.41,29.5,25.89,15.15,34.52,9.33,36.16,32.19,38.25763862,31.12,34.15,21.67,18.91,33.38
56.43168968,22.07,40.72,31.13,41.67,44.51,28.86,16.46,45.87,5.35,33.92,35.83,33.91705769,30.17,46.85,16.78,39.41,32.3
56.78785805,30.74,53.84,37.11,40.12,55.94,29.96,19.22,46.83,12.21,114.32,34.41,29.57647676,34.92,54,21.73996525,43.69,39.85
57.14402643,32.5,48.98,32.3,38.48,39.61,34.82,27.75,43.69,11.14,35.3,39.53,24.45,27.76,42.93,25.04,40.01,37.99
57.5001948,35.83,40.79,26.2,15.4,28.37,42.46,22.36,30.25,9.52,26.83,37.21,22.61,35.69,32.24,25.88,34.05,19.93
57.85636317,32.28,35.71,27.64,24.02,30.26,38.35,17.75,32.72,4.37,11.67,34.38,22.96699366,33.08,30,23.3,34.02,21.25
58.21253155,34.77,46.28,40.85,25.88,47.34,39.9,32.84,46.26,7.63,11.88,45.97,17.68,44.91,48.33,37.4,45.52,27.02
58.56869992,35.55,54.39,44.27,40.69,46.96,54.32,36.63,50.84,14.47,34.81,44.01,43.24,44.71,40.54,44.12,52.82,40.7
58.9248683,44.22,49.51,42.59,32.76,33.39,45.08,39.6,39.83,5.77,43.42,44.26,28.05,47.33,39.43,34.87,49.57,39.3
59.28103667,46.98,80.92,56.94,52.15,68.6,70.57,41.19,53.19,15.73,70.19,56.33,47.75,54.51,60.81,55,61.77,56.04
59.63720505,41.75,103.6,70.7,74.62,87.4,71.98,40.06,52.9,12.17,100.51,53.64,68.72,72.2,73.19,50.71,80.3,86.91
59.99337342,58.1,175.19,127.06,83.81,136.26,122.68,84.93,75.65,13.22,146.2,113.66,153.23,98.88,112.03,49.23,119.23,115
60.3495418,42.02,101.33,70.62,71.62,91.31,77.41,45.36,64.09,12.5,119.76,80.7,94.23,73.36,78.86,49.87,102.49,83.47
60.70571017,46.24,93.66,68.78,72.09,99.84,83.6,60.62,58.62,13.69,121.32,73.24,103.06,79.97,84.57,58.1,82.62,87.88
61.06187855,46.26,90.76,59.48,59.22,69.23,67.08,72.5,54.2,12.58,101.07,68.3,101.09,51.46,68.49,51.1,76.96,61.82
61.41804692,44.77,88.98,52.62,57.33,77.09,54.07,57.4,60.43,12.38,106.62,72.94,98.42,58.41,72.34,50.16,62.36,55.8
61.77421529,46.62,66.57,40.81,47.15,72.1,49.74,37.63,51.59,18.95,88.89,57.85,82.13,53.5,53.63,41.66,47.23,45.62
62.13038367,45.78,76.95,51.31,58.07,75.06,56.63,60.1,51.84,20.78355959,105.55,75.87,81.79,51.15,57.22,49.14,52.75,58.81
62.48655204,68.05,97.34,60.26,65.2,86.72,70.97,66.49,60.04,23.42747916,116.12,67.7,66.43,69.38,84.99,68.03,74.59,69.31
62.84272042,76.78,94.2,58.41,62.97,84.79,76.85,63.65,75.43,30.22,101.39,79.84,67.18,74.14,85.08,66.19,74.28,68.42
63.19888879,52.32,93.9,49.64,61.7,82.18,56.3,64.24,66.86,21.98,87.59,77.93,76.02,63.24,71.6,63.99,72.38,62.59
63.55505717,50.18,93.3,47.13,63.97,89.4,57.99,62.4,65.13,17.75,115.7,59.4,80.84,52.67,67.92,62.34,66.1,59.6
63.91122554,47.95,91.7,45.83,60.91,85.63,63.12,55.77,56.51,16.75,110.18,62.86,81.56,58,84.29,50.4,64.79,57.08
64.26739392,41.61,124.05,57.21,66.25,88.86,56.02,44.62,53.14383616,34.37,86.67,65,83.41273239,63.56,88.31,54.31,80.47,65.93
64.62356229,45.97,104.36,60.51,79.12,89.76,56.61,66.93,71.58,21.36,115,67.11,85.22511863,23.18,87.75,56.82,80.24,64.7
64.97973067,56,115.21,62.4,106.02,100.24,67.89,45.56,30.25,21.1,119.37,79.12,87.03750488,57.65,106.87,67.73,85.66,74.14
65.33589904,65.64,119.58,67.92,100.0496986,106.01,80.25,71.86,33.69,43.09,139.24,88.8,88.84989112,84.13,94.65,72.46,104.17,77.16
65.69206741,66.89,107.29,57.45,100.0652278,89.52,71.8,68.76,28.15,36.05,315.45,79.8,90.66227737,73.52,82.61,68.68,88.04,72.33
66.04823579,69.62,56,44.91,100.0807571,95.26,67.58,67.47,24.93,31.16,175.451287,61.69,92.47466361,70.28,71.82,72.1,68.41,60.48
66.40440416,80.59,69.17,50.04,100.0962863,94.35,79.63,68.97,25.73,44.45,70.9,68.14,94.6,76.78,72.55,74.4,91.43,57.33
66.76057254,88.64,76.38,52.48,100.1118155,87.24,78.04,53.37,26.31,44.07,93.39,77.19,95.17661371,78.54,62.6,81.68,86.36,60.53
67.11674091,105.78,92.1,67.43,100.1273447,106.13,93.94,95.41,40.03,54.61,98.78,96.74,93.52,97.51,90.21,85.23,112.33,74.66
67.47290929,89.56,89.27,79.58,100.142874,116.95,92.67,91.9,44,54.07,112.89,86.68,110.03,105.16,119.74,74.2,84.83709514,90.4
67.82907766,74.69,88.39,64.57,100.1584032,105.6,77.44,85.11,38.74,45.89,88.69,79.4801912,98.58,86.51,96.79,69.63,87.16,71.43
68.18524604,71.22,76.66,52.29,100.1739324,83.48,59.77,88.97,23.48,41.23,208.29,76.15,82.47,70.88,84.57,57.6,75.67,59.51
68.54141441,43.47,47.26,33.47,100.1894616,76.24,38.56,64.65,14.02,35.85,76.93,49.78,60.1,46.44,62.16,37.77,53.25,37.54
68.89758279,55.94,77.44,39.2,100.2049909,94.04,44.64,57.73,17.26,19.9,119.77,59.01,70,55.79,78.94,53.81,60.68,46.15
69.25375116,52.73,76.43,38.38,100.2205201,80.58,38.53,51.36,15.88,21.5,89.86,62.76,90.79,54.2,70.46,57.81,60.68,48.73
69.60991953,63.6,81.59,42.52,100.2360493,92.83,51.55,80.89,19.27,25.21,74.74,73.49,51.12,65.05,67.84,74.97,64.29,47.37
69.96608791,80.62,111.11,58.75,100.2515785,117.63,77.43,88.18,27.85,66.38,144.91,113.71,79.93,82.98,95.06,72.8,87.84,61.59
70.32225628,85.75,117.56,65.12,100.2671078,138.1,79.55,87.46,28.75,77.23,93.6,102.78,92.63,83.92,101.41,78.33,108.8,69.35
70.67842466,89.5,139.4,76.77,100.282637,127.64,88.03513764,87.38,37.78,76.31,70.12,126.06,134.46,98.68,119.18,82.62,117.5,72.8
71.03459303,98.36,112.5,76.4,100.2981662,137.26,106.61,104.45,42.97,82.16,57.66,144.01,168.54,106.58,115.83,84.8436799,117.9,84.94
71.39076141,112.57,103.34,83.18,100.3136954,147.15,105.7,107.14,51.35,98.26,36.04,143.97,115.01,117.43,136.72,92.48,129.76,88.88
71.74692978,104.14,104.89,75.3,100.3292247,133.67,99.92,101.05,50.65,87.26,46.44,118.22,118.37,107.13,118.88,87.08,107.1405611,85.49
72.10309816,50,58.44,55.88,100.3447539,94.18,52.54,82.84,39.73,42.45,23.01,70.17,82.93,63.15,102.35,43.25,105.776667,61.72
72.45926653,60.36,74.68,61.92,100.3602831,111.8,71.1,58.44,40.71,47.18,23.49,94.28,84.91,68.96,97.23,66.02,104.412773,52.95
72.81543491,80.41,91.06,69.28,100.3758123,133.81,84.02,92.86,48.21,79.39,34.23,111.77,108.37,95.71,133.67,71.01,103.0488789,78.1
73.17160328,101.31,113.44,87.74,100.3913415,143.3,100.84,163.13,94.19,90.13,21.31,113.17,87.53,120.16,142.26,76.78,101.6849849,74.68
73.52777165,96.82,92.94,75,100.4068708,131.2,98.02,115.06,52.05,85.56,30.55,121.53,109.41,109.63,80.03,97.92,100.3210908,78.07
73.88394003,93.6,85.21,75.18,100.4224,133.94,92.28,100.32,104.77,79.22,107.2,129.16,182.91,105.54,128.12,73.26,98.95719679,77.52
74.2401084,103.1,94,80.23,100.4379292,145.81,106.63,86.32,60.95,105.86,218.11,127.78,280.61,120.02,118.55,80.20743377,97.59330275,87.3
74.59627678,146.01,97.53,91.02,100.4534584,153.04,132.41,126.6,65.32,107.21,194.18,133.61,171.98,136.15,137.32,81.78342298,96.22940871,86.71
74.95244515,146,131.72,88.33,100.4689877,183.16,139.41,106.54,67.15,116.53,238.85,145.09,126.42,137.72,139.76,85,94.86551467,95
75.30861353,134.97,157.5,90.23,100.4845169,181.04,141.31,133.48,74,110.2,215.14,134.2,139.42,48.52,150.06,81.43814179,93.50162062,95.18
75.6647819,99.53,116.44,70.14,100.5000461,152.45,94.38,102.29,50.55,102.51,198.02,107.71,135.54,96.92,125.3,85.7,92.13772658,81.86
76.02095028,63.31,71.33,43.87,100.5155753,119.79,58.92,82.1,34.62,88.58369009,139.79,86.36,65.67,67.57,76.87,56.87,90.77383254,46.22
76.37711865,52.56,95.88,51.18,100.5311046,137.58,58.71,85.82,33.89,77.23500572,151.28,74.02,70.74,69.94,104.14,66.63,89.40993849,53.75
76.73328703,62.41,126.57,60.66,100.5466338,138.76,64.32,74.07,41.05,65.88632134,157.09,83.28,92.91,78.3,93.19,60.73,88.04604445,60.44
77.0894554,65.58,120.12,50.64,100.562163,116.9,62.26,79.44,43.33,54.53763696,111.29,83.47,78.99,72.73,80.59,77.22,86.68215041,50.97
77.44562377,53.82,102.61,46.83,100.5776922,126.21,51.63,69.04,30.32,43.18895258,80.31,71.57,85.69,71.75,75.8,48.56,85.31825637,41.56
77.80179215,35.29,59.44,37.85,100.5932215,93.24,38.87,36.74,27.13,22.28,59.49,58.36,60.89,45.92,53.9,53.52,83.95436232,34.89
78.15796052,37.95,65.84,39.68,100.6087507,95.6,40.81,37,41.76,34.1,27.35,58.85,34.49,49.78,58.34,54.84,82.59046828,39.34
78.5141289,42.13,78.23,45.19,100.6242799,111.15,44.21,64.85,30.35,37.56,110.95,73.69,82.55,55.44,71.07,60.2,74.32,51.37
78.87029727,47.76,82.36,48.71,100.6398091,109.99,52.95,70.12,29.39,45.85,106.43,63.27,79.65,59.98,70.28,67.45,72.19,48.83
79.22646565,52.68,87.32,44.96,100.6553384,120.73,62.19,56.79,35.16,40.89,91.29,62.5,80.34444198,54.98366654,75.45,68.53,81.14,59.10091988
79.58263402,38.36,78.79,41.57,100.6708676,102.43,36.92,72.73,45.24783628,35.8,93.16,66.76,81.86545596,47.5,67.26,43.97,62.47,68.68
79.9388024,43.58,93.1,51.43,100.6863968,133.01,40.42,71.87,54.68,43.63,123.92,70.5,83.38646995,60.02,66.85,65.2,80.18,71.17
80.29497077,63.94,114.78,59.08,100.701926,155.43,51.24,83.52,78.03,64.17,156.43,103.43,84.90748393,80.69,88.45,73.67,99.93,79.35
80.65113915,75.83,149.86,73.21,100.7174553,167.55,70.9,87.37,55.09,67.59,188.74,130.77,86.42849791,96.91,98.5,72.24,112.26,74.62
81.00730752,78.26,149.2,70.07,100.7329845,163.12,74.29,92.63,56.46,56.75,166.78,91.81,87.94951189,90.24,79.59,56.83,96.28,59.2
81.3634759,50.17,108.72,46.94,100.7485137,113.61,56.63,82.32,28.37,25.15,131.91,53.63,89.47052587,51.16,60.76,42.22,70.64,46.15
81.71964427,71.31,141.02,62.25,100.7640429,154.5,74.07,67.82,35.6,65.8,154.27,109.57,90.99153985,90.39,78.6,64.97,107.12,53.16
82.07581264,77.56,131.88,67.81,100.7795722,155.05,79.44,75.93,39.98,77.43,131.32,118.46,88.29,97.52,83.36,83.04,121.6,62.23
82.43198102,84.96,160.17,76.74,100.7951014,178.1,83.53,90.66,45.38,93.75,166.47,109.9,107.82,92.4,101.25,75.92,158.63,68.03
82.78814939,65.04,140.75,70.6,100.8106306,169.21,76.91,86.45,43.24,94.7,220.81,94.61,114.94,78.41,90.24,74.28,142.42,67.85
83.14431777,66.3,158.84,71.19,100.8261598,159.59,65.31,86.83,41.91,79.05,215.64,103.57,142.31,79.94,100.51,56.17,139.45,74.86
83.50048614,88.53,191,77.12,100.8416891,197.46,89.61,92.04,43.43,83.91,188.3412609,96.5,112.93,96.78,89.15,83.11,142.94,70.79
83.85665452,59.95,113.96,59.84,100.8572183,157.63,63.85,63.05,34.95,50.55,168.7327833,85.63,94.93,68.94,66.58,50.82,97.49,52.43
84.21282289,59.24614583,94.36215278,47.77461806,100.8727475,119.2995139,61.4844697,49.48722222,26.93010417,49.60868056,149.1243058,72.52393939,74.66510417,79.5665625,49.11854167,71.08909091,99.13041667,42.710625
84.56899127,61.5134375,111.3797917,63.24694444,100.8882767,145.1611111,74.97822917,94.46256944,32.77326389,66.40131944,119.6202083,100.9901282,85.99333333,87.73708333,72.13229167,78.29466667,112.7422222,53.01520833
84.92515964,79.52010417,115.8263194,69.78614583,100.903806,171.7561458,87.32097826,86.32184028,78.80427083,63.01530303,124.8153472,115.7303409,114.0384722,100.2830208,86.90802083,77.3853125,124.3600347,61.67958333
85.28132802,82.20989583,126.8890625,71.80694444,100.9193352,170.5858333,87.5171875,91.55208333,33.03875,51.90902778,186.7479167,103.7632971,95.71509804,100.960625,77.11322917,73.93559524,115.5369444,55.9034375
85.63749639,100.8221875,142.2871181,77.28862319,100.9348644,164.1537986,99.085625,102.0877778,34.64760417,87.45993056,161.6419444,154.5944118,118.139375,120.16625,81.22695652,96.5990625,139.4839583,69.41802083
85.99366476,89.47086957,132.0589236,72.23565972,100.9503936,159.4967552,88.4625,111.2978819,32.27927083,87.70552083,230.7834804,122.3835764,154.8027778,109.2167708,81.81354167,71.4653125,130.8805556,65.249375
86.34983314,84.73604167,130.8882639,67.41677083,100.9659229,154.8397118,87.38489583,96.25100694,47.30875,70.96079861,127.1712302,114.7685069,153.3326786,104.0926042,74.21291667,82.21333333,121.8637153,66.90770833
86.70600151,72.09291667,101.98875,52.62253472,100.9814521,150.1826684,73.93270833,66.58711806,25.968125,57.37520833,124.8091667,79.04044118,112.545546,83.95069444,63.2,62.77426471,100.0376042,59.4078125
87.06216989,43.04427083,71.26204861,35.23068182,100.9969813,145.5256249,49.75510417,70.84486111,18.38208333,25.98923611,98.51612319,57.77820175,64.93236111,46.76454861,49.01697917,56.78054348,58.7232971,34.62822917
87.41833826,50.57229167,85.445,49.30515873,101.0125105,135.9976042,61.76125,80.679375,21.07488095,43.14055556,120.8958712,84.19710526,79.39194444,60.50714286,67.55760417,64.88130952,53.39568182,50.2946875
87.77450664,66.82822917,135.0261111,67.59398551,101.0280398,161.1193056,78.90260417,91.75472222,31.5740625,66.34586806,157.5549242,106.6589286,223.5543056,90.17826389,115.9780208,70.04809524,102.2653571,61.0290625
88.13067501,52.55572917,116.6335417,41.755,101.043569,136.5264583,60.20072917,74.6046875,26.35645833,39.11072917,162.1807639,68.18286458,101.4801894,59.20590278,92.21352273,52.15078125,62.47514706,46.47423913
88.48684339,28.12989583,117.5125694,57.63986111,101.0590982,155.0009722,70.95945652,97.10298611,24.93989583,6.867569444,188.2680208,28.89833333,104.3872549,51.32177083,70.71125,52.461875,45.86055556,60.2140625
88.84301176,37.49958333,158.628125,64.60461806,101.0746274,173.9826389,80.9671875,101.2358681,24.53145833,17.02857639,207.4211806,78.77388889,111.7727922,65.62520833,82.79114583,54.95804348,61.53681159,59.631875
89.19918014,62.95833333,151.3033681,67.69541667,101.0901566,169.7763542,79.00944444,79.57826087,32.68645833,49.30420139,163.8351736,105.885614,114.8665504,90.4990625,101.2969792,73.64884921,100.9852431,53.5878125
89.55534851,76.79166667,135.9701389,73.295625,101.1056859,186.6212847,92.76204861,96.06875,49.42268116,58.92503623,170.5625,128.91975,113.7916667,99.04,116.4348958,79.194625,106.5873958,63.7946875
89.91151688,79.97875,151.6763889,86.26128472,101.1212151,201.1869444,98.78791667,111.4030208,62.12479167,80.53239583,216.1974653,134.025,131.506875,109.5734375,136.6534375,79.18805556,126.513125,66.45291667
90.26768526,90.1328125,167.2101736,87.64958333,101.1367443,198.5965972,103.5278125,129.6965972,38.3234375,96.82163194,198.4318116,141.4576316,165.8094444,115.9859375,140.4725694,80.18708333,165.4866667,97.62572917
90.62385363,69.528125,145.1846875,90.251,106.6736111,210.1340278,90.0565625,103.9735417,39.5425,99.28309028,164.8874275,139.3480263,141.5526042,105.6976042,163.4547917,71.74125,150.7171875,67.96729167
90.98002201,54.76541667,132.7220139,62.50791667,82.384625,185.4218403,72.60444444,89.82545139,31.54166667,66.23190972,163.5369444,111.434375,124.303125,79.59604167,110.4465625,51.24346154,104.2814931,50.53246377
91.33619038,55.5209375,106.4838542,51.085625,70.62833333,160.4032292,63.6071875,82.47954861,37.42444444,46.33694444,151.9311458,91.83652778,107.3635417,68.03875,81.97552083,65.61390625,71.74881944,38.14010417
